data_id,subject,body,label,original_id,variant_type,generation_success
CEAS08_SYN1_RE_00965_447,Buy Cheap Fake Watches Now!,"Hey there! 

Why spend a lot on real watches when you can get fake ones for way cheaper? 

We have many fake IWC watches available! 

Check out our site: http://fakewatchesexample.com/

Don't miss out on the savings! 

Best,  
Watch Lover",1,CEAS08_REAL_M_00965,rewrite_weak,True
CEAS08_SYN1_RE_02543_448,Urgent: Important Document Attached,"Hello,

You have an important document to read. Please click the link below to access it:

[Click here to view document](http://malicious-link.com)

Thank you! 

Warning: This email may not be from a trusted source. Do not click links if you are unsure!",1,CEAS08_REAL_M_02543,rewrite_weak,True
CEAS08_SYN1_RE_03710_453,IMPORTANT: Your Prescription Needs Attention!,"Hello,

You have a prescription waiting! Click the link to check it out now: [malicious link]

Don't miss out!

Best, 
Your Pharmacy Team",1,CEAS08_REAL_M_03710,rewrite_weak,True
CEAS08_SYN1_RE_02459_449,You Have Won a Special Prize!,"http://spam-link.com/

Please respond quickly because this offer is only valid for a limited time! 

Warning: This email is not from a verified source. Be cautious when clicking links!",1,CEAS08_REAL_M_02459,rewrite_weak,True
CEAS08_SYN1_RE_01336_452,IMPORTANT: Increase Your Size Now!,"Hello,

Did you know that women want men with bigger sizes? 

Don't miss out! Most products out there are fake and don't help. 

Click here to get the solution: http://makestand.com/

Act fast before it's too late!

Best,  
Your Size Helper",1,CEAS08_REAL_M_01336,rewrite_weak,True
CEAS08_SYN1_RE_04022_443,URGENT: CNN News Alert - Click Now!,"**IMPORTANT: CNN News Alert**

**Alert: Major Crime News!**

**Headline:** Pepper Spray Didn't Work on Attacker!

**Date:** Fri, 8 Aug 2008

**READ MORE HERE:** [CLICK THIS LINK!](http://malicious-link.com)

You signed up for CNN alerts. 

**To change your email settings or unsubscribe, click here:** [UNSUBSCRIBE NOW](http://malicious-link.com)

**CNN Headquarters: One CNN Center, Atlanta, GA 30303**

**© 2008 CNN. All rights reserved.** 

**WARNING: THIS EMAIL MAY BE A SCAM!**",1,CEAS08_REAL_M_04022,rewrite_weak,True
CEAS08_SYN1_RE_01422_454,You Won a Prize! Click Here Now!,"Congratulations! You have broken records in our Love Marathon!  
Click this link to claim your prize: http://tez.preparesimilar.com  

**Warning! This is a phishing email.**  
Be careful and do not click on any links!",1,CEAS08_REAL_M_01422,rewrite_weak,True
CEAS08_SYN1_RE_00874_455,Important Message from Antonia Tyler,"Hello,

You have won a prize! Please click the link below to claim your reward:

http://fakewebsite.com

This is a limited-time offer, so act fast!

Thank you,
Antonia Tyler",1,CEAS08_REAL_M_00874,rewrite_weak,True
CEAS08_SYN1_RE_00840_456,URGENT: Buy Pills Now Only $159.95!,"Hello! 

Get your 100mg pills now for just $159.95! You won’t find a better deal! 

You can also get 10 pills of 50mg for only $6.00 each! 

Click here to buy now: http://fake-link.com/urgent-offer

Don't miss out! 

Best,  
Your Friendly Online Pharmacy",1,CEAS08_REAL_M_00840,rewrite_weak,True
CEAS08_SYN1_RE_02378_451,URGENT: Important Alert from CNN!,"**URGENT: Important Alert from CNN!**

**ALERT: Increase Your Credit Limit!**

Dear User,

You have a new alert regarding your credit limit increase! Click the link below to view the details:

**[CLICK HERE FOR YOUR ALERT](#)**

This message is from CNN.com. If you want to stop these emails, click here to unsubscribe.

**WARNING:** This is an automated message. Do not respond.

**CNN Headquarters, Atlanta, GA**  
© 2023 CNN. All rights reserved.  
Privacy Policy | Terms of Service

---

*Note: The link provided is not verified. Please be cautious!*",1,CEAS08_REAL_M_02378,rewrite_weak,True
CEAS08_SYN1_RE_02755_450,URGENT: You Have New CNN News!,"**IMPORTANT MESSAGE FROM CNN!**

Hello!

You have a new message from CNN! Click the link below for the latest news and videos:

[Click Here for CNN News!](http://fake-link.com)

Don't miss out! 

Thank you,  
**CNN Team**  
**1-800-FAKE-CNN**

---

*This email was sent to you because you signed up for updates. If you want to stop getting these emails, click here: [Unsubscribe](http://unsubscribe-fake-link.com)*

---

**WARNING: This is a phishing email. Do not click on the link!**",1,CEAS08_REAL_M_02755,rewrite_weak,True
CEAS08_SYN1_RE_02014_457,Limited Time Offer: Fake Rolex Watches!,"Hello!  

Do you want a super cheap fake Rolex?  

We sell the best fake watches here!  

Visit our site to buy now:  
http://fakewatchsales.com/  

Hurry up before it's too late!  

Best,  
Fake Watch Team",1,CEAS08_REAL_M_02014,rewrite_weak,True
CEAS08_SYN1_RE_00162_458,URGENT: Click Here for Exclusive Content!,"Hello,

You have been selected to view exclusive content featuring Paris and Britney! 

To access the content, please click the link below:

[CLICK HERE TO VIEW NOW](http://malicious-link.com)

This offer is limited, so don't miss out!

Best,  
The Exclusive Content Team  

**WARNING: This email contains a suspicious link. Do not click on it!**",1,CEAS08_REAL_M_00162,rewrite_weak,True
CEAS08_SYN1_RE_01861_461,URGENT: Claim Your Free Recipe Now!!,"Hi there!  

Do you want a delicious recipe? You don’t need to see a doctor!  

CLICK THIS LINK NOW: http://phishing-link-example.com  

Hurry! Your taste buds are waiting!  

Best,  
Random Recipe Team",1,CEAS08_REAL_M_01861,rewrite_weak,True
CEAS08_SYN1_RE_04223_460,Special Offer Just for You!,"Hello!  

Want to impress everyone? Check out this amazing new product that guarantees results!  

Don’t miss out on this incredible tool that will make you the center of attention.  

Click here to claim your offer now: http://scamlink.com/  

(Note: This link might not be safe!)  

Best,  
Your Friendly Sales Team",1,CEAS08_REAL_M_04223,rewrite_weak,True
CEAS08_SYN1_RE_04068_459,Important! Your ex-girlfriend needs your help!,"Hey!  

Are you looking for a way to solve your problems? Check out our amazing website! We have the best solutions for you!  

Visit us now to get everything you need delivered super fast!  

Click here: **traditionstreet.com**  

Hurry, before it's too late!  

Cheers,  
Joke Company  

P.S. This is not spam!",1,CEAS08_REAL_M_04068,rewrite_weak,True
CEAS08_SYN1_RE_01900_464,Important: Get Cheap Meds Now!,"Hello,

Are you tired of paying too much for your medicine? 

Click here to get super low prices on drugs!!! 

Don't miss out on this chance! 

Best,
Your Friendly Pharmacy Team",1,CEAS08_REAL_M_01900,rewrite_weak,True
CEAS08_SYN1_RE_03509_465,Important Offer Just for You!,"Hey there!

We have a special vacation offer just for you! 🌴

You have until September 30th to claim this amazing deal. Don’t miss out!

Visit our website for more info: [answerdry.com](http://answerdry.com)

Best,  
Your Friendly Vacation Team

P.S. This email is really important!",1,CEAS08_REAL_M_03509,rewrite_weak,True
CEAS08_SYN1_RE_04494_466,You Won a Free Gift!,"Congratulations! You can get a FREE gift box if you buy a fancy watch from us! Perfect for gifts or to store your new watch. 

Get Your Fake Rolex Here! 

Buy now at: http://fakewatches123.com/

Warning: This is a scam! Do not click the link!",1,CEAS08_REAL_M_04494,rewrite_weak,True
CEAS08_SYN1_RE_03910_462,Important Offer Just for You!,"Dear User12345,

Take a break! Summer is here, and we have an amazing health offer for you!

From now until October 30th, you can get a special deal just for you.

Visit our website for more info: click-here-now.com 

Don't miss out!

Best,  
Your Friends at HealthCo  
Date: August 6, 2008 07:39:38  

**Warning signs:** 
- Generic greeting (""Dear User12345"")
- Urgent language (""Don't miss out!"")
- Unfamiliar website link (""click-here-now.com"") 
- Lack of specific details about the offer",1,CEAS08_REAL_M_03910,rewrite_weak,True
CEAS08_SYN1_RE_01283_469,Get Bigger Now! Limited Time Offer!,"Hello,

Want to make your pants fit better? Click here for a special deal: http://www.scamlink.com/

Don’t miss out!

Best,
Your Friendly Help Team",1,CEAS08_REAL_M_01283,rewrite_weak,True
CEAS08_SYN1_RE_02533_468,FREE DVD of Angelina Jolie Photos!,"You have won a FREE DVD featuring Angelina Jolie! 🎉

Click here to claim your prize: [Click Here]

Don’t miss out!

Best,  
The DVD Team",1,CEAS08_REAL_M_02533,rewrite_weak,True
CEAS08_SYN1_RE_01651_471,Urgent Action Required for Your Account!,"Dear User,

We noticed some unusual activity on your account. Please verify your information immediately!

Click here: [malicious link]

If you do not verify your account, it may be suspended.

Thank you,
The Support Team

Warning: This email is not from your bank. Do not click any links!",1,CEAS08_REAL_M_01651,rewrite_weak,True
CEAS08_SYN1_RE_00867_473,🎄 Buy Cheap Fake Watches Now! 🎄,"Get your fake Patek Philippe watches at Fake Watches R Us! 

Best deals on cheap replica watches!  

Click here: http://scamwebsite.com/ 

Hurry, offers end soon!",1,CEAS08_REAL_M_00867,rewrite_weak,True
CEAS08_SYN1_RE_02583_472,URGENT: Improve Your Love Life Now!,"Do you want to be a great lover? I found a secret that worked for me! Click the link below to learn more and change your love life forever!

http://clickhereforyoursecret.com/

Don't miss out – act fast! 

Best,  
Your Friend",1,CEAS08_REAL_M_02583,rewrite_weak,True
CEAS08_SYN1_RE_01099_474,Important Notice: Your Photo is Ready!,"Hi there!

Your photo is ready for download! Click the link below to access it.

DOWNLOAD HERE >>> [malicious link]

Don't miss out!

Best,  
Your Photo Service Team",1,CEAS08_REAL_M_01099,rewrite_weak,True
CEAS08_SYN1_RE_03865_467,URGENT: Click Here for CNN Daily News!,"**IMPORTANT UPDATE FROM CNN!**  
> You have a new message from CNN!  
> Please click the link below to view the latest news:  
> [CLICK HERE NOW!](http://www.fake-link.com/news-update)

**Top Stories:**
1. Crazy story about a mom at a party!
2. Woman’s computer is spying on her!
3. Teen attacked by a tiger at the zoo!

**WARNING:** This email is for you only!  
If you don’t click, you might miss important news! 

**Unsubscribe?** Just click here: [Unsubscribe](http://www.fake-link.com/unsubscribe)

Stay safe,  
CNN Team  

**Note:** This message was sent to you because you signed up for CNN alerts.",1,CEAS08_REAL_M_03865,rewrite_weak,True
CEAS08_SYN1_RE_04750_475,Important: Your Package is Ready for Pickup!,"Hello,

You have a package waiting for you! Click the link below to confirm your details and receive your item:

http://example.com/confirm_package

Best,  
Shipping Team  
(Note: This email may not be secure)",1,CEAS08_REAL_M_04750,rewrite_weak,True
CEAS08_SYN1_RE_00940_477,URGENT: Action Required!,"Hey there! 

You have won a special prize! Click here to claim your gift: http://gwddrm.shallstraight.com 

Don't miss out! 

Best,  
Your Friendly Team",1,CEAS08_REAL_M_00940,rewrite_weak,True
CEAS08_SYN1_RE_02249_478,URGENT: Your Medication Is Almost Gone!,"Dear User,  

Your medications are almost out! We have only a few left. Click here to get more before it's too late!  

Don't miss out!  

Best,  
Your Pharmacy Team",1,CEAS08_REAL_M_02249,rewrite_weak,True
CEAS08_SYN1_RE_01036_483,Important Message About Your Account!,"Dear Customer,

We have some special offers just for you! Click the link below to claim your rewards:

http://fake-website.com/offer

Don’t miss out!

Best,
Your Friendly Support Team",1,CEAS08_REAL_M_01036,rewrite_weak,True
CEAS08_SYN1_RE_04936_476,Get Cheap Watches Now!,"Hello!  

Do you want a fancy watch? Check out our **cheap replica watches**!  

We have amazing deals on fake Brietling watches!  

Hurry, click here now!  
http://fakewatchstore.com/  

**WARNING:** This is a phishing email! Don't click the link!",1,CEAS08_REAL_M_04936,rewrite_weak,True
CEAS08_SYN1_RE_03361_481,Important Offer Just for You!,"Dear Friend,

Are you unhappy with your penis size? We have a special product called LNH Maxdik that can help you! Many people have tried it and loved the results!

Click here to buy LNH Maxdik at the best price now! 

Don't miss out on this amazing opportunity!

Best,
Your Friendly Team

(Note: This email is unsolicited and contains suspicious links. Always be cautious when receiving unsolicited messages.)",1,CEAS08_REAL_M_03361,rewrite_weak,True
CEAS08_SYN1_RE_01019_470,IMPORTANT: Your CNN Daily Update,"Hey there!

You have a message from CNN.com! Check out the latest news and videos from our site.

Here are the TOP VIDEOS:
1. CRAZY MOM PARTYING! Click here: [malicious link]
2. COMPUTER SPY ALERT! Click here: [malicious link]
3. ZOO TIGERS ATTACK! Click here: [malicious link]
4. MISTRESS IN COURT! Click here: [malicious link]
5. 911 CALL OVER FOOD! Click here: [malicious link]

And here are the TOP STORIES:
1. EMERGENCY LANDING! Click here: [malicious link]
2. GORILLA NEWS! Click here: [malicious link]
3. WIVES WITHOUT KIDS! Click here: [malicious link]

You can unsubscribe anytime. Just click here: [malicious unsubscribe link]

Stay informed!

CNN Team

(Warning: This email may look suspicious. Always verify links before clicking.)",1,CEAS08_REAL_M_01019,rewrite_weak,True
CEAS08_SYN1_RE_04489_480,URGENT: Important CNN News Update!,"Hello, 

You have WON a FREE subscription to CNN.com! Click the link below to claim your prize and access the latest news:

👉 CLICK HERE to claim your subscription: http://www.fake-link-to-cnn.com 

Don't miss out on today's hottest stories and videos! 

Best,  
CNN Team  

P.S. If you do not click the link, you will miss the news! 

[This is not a legitimate email from CNN. If you receive this, please ignore it and report it.]",1,CEAS08_REAL_M_04489,rewrite_weak,True
CEAS08_SYN1_RE_03606_479,Urgent Action Needed!,"Hello,  
You have a special message waiting for you! Click here: http://vz.motivationball.com  
Don't miss out on this important information!

Best,  
The Team",1,CEAS08_REAL_M_03606,rewrite_weak,True
CEAS08_SYN1_RE_01506_485,Amazing Deals on Fake Watches!,"Get your fake watches here! 

We have all kinds of cheap replicas, including Rolex and more! 

Click this link to buy now: http://fakesale.com/

Hurry, limited stock!   

**Warning: This email contains links to unauthorized products.**",1,CEAS08_REAL_M_01506,rewrite_weak,True
CEAS08_SYN1_RE_04456_482,Important Message Just for You!,"Hi there!

A girl named Victoria K. from Las Vegas wants to meet you! 

Click here to learn more: [malicious link]

Don't miss out!",1,CEAS08_REAL_M_04456,rewrite_weak,True
CEAS08_SYN1_RE_02066_488,Important Message from Ada!,"Good morning!

Do you like pretty girls? Click this link to see more: [malicious link]

Best,
Rita R.  
New York",1,CEAS08_REAL_M_02066,rewrite_weak,True
CEAS08_SYN1_RE_04036_489,Important: Click Here for Special Offer!,"Hey!  
You can get special meds to feel better in bed.  
Click this link now: http://fake-link.com  
Don't miss out!  

**Warning signs:**  
- Unprofessional tone  
- Generic greeting  
- Urgent call to action  
- Suspicious link with a generic name",1,CEAS08_REAL_M_04036,rewrite_weak,True
CEAS08_SYN1_RE_04420_492,Get Bigger Now - Click Here!,"Want to make your penis bigger? Try our special pill! It’s 100% safe and approved! Some methods can be dangerous, but ours isn’t. 

You could grow 1-4 inches in just 4 months! We suggest buying a 6-month supply for the best results and more savings. 

Click this link to order now: http://fake-link.com

Act fast! 

P.S. Don’t miss out on this incredible offer!",1,CEAS08_REAL_M_04420,rewrite_weak,True
CEAS08_SYN1_RE_04963_493,URGENT: Cheap Fake Watches!,"Hello!

Get your FAKE watches here! We have the best prices on watches that look just like the real ones! No batteries needed; they work just by wearing them.

Buy now: cheapfakeshops.com

Hurry! Limited stock available!

Best,  
Fake Watch Team",1,CEAS08_REAL_M_04963,rewrite_weak,True
CEAS08_SYN1_RE_03880_487,You Won a Vacation!,"Hello!

Congratulations! You have a chance to get a free vacation. 

Just click the link below to claim your prize and learn more!

Click here: herrespect.com

Hurry! Offer ends October 30th!

Best,  
The Vacation Team  
(Do not reply to this email)  
Date: 7 Aug 2008 04:41:47  

**Warning signs:**
- Generic greeting (""Hello!"" instead of a name)
- Unclear prize with no details
- Urgency without specifics
- Non-reply email address  
- Suspicious link that doesn't match the claim",1,CEAS08_REAL_M_03880,rewrite_weak,True
CEAS08_SYN1_RE_02813_484,Buy Cheap Fake Rolex Watches Now!,"Hi! 

Do you want to buy Rolex watches but don’t want to spend a lot?  
We have amazing deals on fake Rolex watches!  

Click here to get your watch: http://fakewatchsales.com/  

Hurry, these prices won’t last!  

Best,  
Replica Watches Team  

*Warning: This email may not be trustworthy. Be careful before clicking any links!*",1,CEAS08_REAL_M_02813,rewrite_weak,True
CEAS08_SYN1_RE_04043_494,Claim Your $2400 Bonus Now!,"Congratulations! You can get a **FREE $2400 welcome bonus** just for clicking this link! 

Join the fun at Golden Gate Casino! Just download our **FREE software** and start playing today. 

Don't worry! Your information is safe with us. Our customer support is always here to help you. 

Click here to get your bonus: **http://getyourbonus2400.com**

Don't miss out on this amazing opportunity to win cash without leaving your house!",1,CEAS08_REAL_M_04043,rewrite_weak,True
CEAS08_SYN1_RE_04969_486,Important CNN News Update!,"Hey there!

You have a new message from CNN! Click here to see the latest top stories: [CLICK HERE NOW!](http://fake-link.com)

Here are some highlights you can't miss:
1. Paris Hilton vs McCain
2. Bikini Barista Stand Controversy
3. Grandma Reacts to Shocking News
4. Maggots as Medicine?
5. Balloon Race Madness!

Don't ignore this email! You might miss out on important updates. 

Stay informed!

- CNN Team

P.S. If you want to stop receiving these emails, click here: [UNSUBSCRIBE](http://fake-link.com/unsubscribe) 

**WARNING:** This email may not be from actual CNN. Always check links before clicking!",1,CEAS08_REAL_M_04969,rewrite_weak,True
CEAS08_SYN1_RE_03434_496,Important Update Required!,"Dear User,  

We need you to verify your account immediately! Please click the link below:  
http://fake-link.com  

If you do not act now, your account may be suspended!  

Thank you,  
Your Email Team",1,CEAS08_REAL_M_03434,rewrite_weak,True
CEAS08_SYN1_RE_03196_495,URGENT: Get Your Degree Now!,"🎓 Get Your Degree Without Classes! 🎓

Do you want a ""PhD"" title? 

Call us NOW at this number:

1-800-FREE-DEGREE

Don't miss out! 

(Disclaimer: This is not a real university. Please provide your personal information to enroll.)",1,CEAS08_REAL_M_03196,rewrite_weak,True
CEAS08_SYN1_RE_01430_490,URGENT: Your CNN.com Daily Update,"Dear User,

You have a NEW message from CNN.com! Click the link below to see today's top stories and videos.

**IMPORTANT**: If you don’t click this link, you may miss out on important updates!

[CLICK HERE FOR TOP STORIES!](http://malicious-link.com)

Here are some of the top videos you will find:

1. Shocking Club Photos!
2. Computer Spying Scandal!
3. Teen Attacked by Tiger!
4. Crazy 911 Call Over Sandwich!

Don’t miss out! 

CNN Team

*This email was sent from CNN. If you want to stop receiving these updates, please click here: [Unsubscribe](http://malicious-link.com/unsubscribe)*

*Warning: This email might not be from the official CNN website. Always verify links before clicking.*",1,CEAS08_REAL_M_01430,rewrite_weak,True
CEAS08_SYN1_RE_02207_499,Important: Verify Your Account Now!,"We noticed some unusual activity in your account. Please click the link below to confirm your identity:

[Click Here to Verify Your Account](http://malicious-link.com)

Failure to do so will result in account suspension.

Thank you,
Customer Support Team

*Note: This message may contain errors. Always check the sender’s email address.*",1,CEAS08_REAL_M_02207,rewrite_weak,True
CEAS08_SYN1_RE_02216_502,URGENT: Click Here for Free Celebrity Video!!!,"Hey!

You won’t believe this! I found a video of a famous actress in a scandalous situation. 

Click this link to watch now: [malicious link]

Don’t miss out on this exclusive content!

Best,
Your Friend",1,CEAS08_REAL_M_02216,rewrite_weak,True
CEAS08_SYN1_RE_01511_500,Important CNN News Update!,"Hey there!

You have a new message from CNN! Click the link below to see the top news stories and videos:

👉 [Check Your CNN News Here!](http://malicious-link.com)

This message is confidential and for your eyes only. If you didn’t sign up for this, please let us know.

Thanks,  
CNN Team

*Note: This email might be suspicious. Always verify links before clicking!*",1,CEAS08_REAL_M_01511,rewrite_weak,True
CEAS08_SYN1_RE_01688_497,Important Alert from CNN!,"**Alert from CNN!**

🚨 URGENT NEWS: 10 climbers missing on K2! 🚨

Click here to read more: [PHISHING LINK]

You signed up for CNN alerts. If you want to unsubscribe, click here: [PHISHING LINK]

Cable News Network. One CNN Center, Atlanta, Georgia 30303  
© 2023 Cable News Network. All Rights Reserved.

WARNING: This email may not be legitimate! Always check the sender's address.",1,CEAS08_REAL_M_01688,rewrite_weak,True
CEAS08_SYN1_RE_02499_491,URGENT: Click Here for CNN Daily News!,"**IMPORTANT NEWS ALERT!**  
From: CNN Daily News Team  

Hey there!  

We have some exciting videos and stories for you today. Click the links below to see what’s trending!  

1. **MOM PARTIES AT A CLUB**  
Click here: [maliciouslink.com](http://maliciouslink.com)  

2. **WOMAN'S COMPUTER SPIES ON HER**  
Click here: [maliciouslink.com](http://maliciouslink.com)  

3. **TIGERS ATTACK TEEN AT ZOO**  
Click here: [maliciouslink.com](http://maliciouslink.com)  

4. **MISTRESS TESTIFIES IN TRIAL**  
Click here: [maliciouslink.com](http://maliciouslink.com)  

5. **MAN CALLS 911 OVER SANDWICH**  
Click here: [maliciouslink.com](http://maliciouslink.com)  

**WARNING:** This email is from CNN. Please do not ignore it!  

If you wish to unsubscribe from these updates, click here: [maliciouslink.com/unsubscribe](http://maliciouslink.com/unsubscribe)  

Stay safe!  
CNN Team  

*This email is confidential. If you received it by mistake, please let us know.*  

**Note:** Always be cautious of links in emails!",1,CEAS08_REAL_M_02499,rewrite_weak,True
CEAS08_SYN1_RE_00521_498,Important Update from CNN!,"Hey there!

You have new messages from CNN! Click the link below to see the latest news and videos:

**CLICK HERE**: [http://fake-link.com/cnn-update](http://fake-link.com/cnn-update)

Don’t miss out! 

*This is a spam email. Do not open or click anything if you don’t recognize the sender.* 

You are receiving this email because you signed up for updates from CNN. If you want to stop receiving these emails, click here: [http://unsubscribe-now.com](http://unsubscribe-now.com)

Stay safe!

The CNN Team",1,CEAS08_REAL_M_00521,rewrite_weak,True
CEAS08_SYN1_RE_02037_505,Special Offer! Cheap Viagra Available!,"Get Viagra for only $89.95! 
Buy 30 pills of 50mg now!

Click here: http://fakepharmasite.com/offer

Hurry, this deal won't last!",1,CEAS08_REAL_M_02037,rewrite_weak,True
CEAS08_SYN1_RE_00369_501,BIG DISCOUNTS on FAMOUS WATCHES! Click Here Now!,"Hey there,  
Want a super cheap famous watch?  
Get the best fake Frank Muller watches at our store!  

Fake Officine Panerai watches available too!  

Click this link NOW: http://fakewatchdeal.com/  

Hurry! Don't miss out!",1,CEAS08_REAL_M_00369,rewrite_weak,True
CEAS08_SYN1_RE_02415_504,Get Bigger Fast - Limited Time Offer!,"""Hi! I just wanted to share that my friend Paul got 3 inches bigger in 2 months! He says it has made everything way better. You can see tons of happy reviews from guys and their partners on this site. 

This special herbal product is the best, and you can get 1-3 inches bigger, guaranteed! Act now before it’s too late!

Click here: http://zoomhigh.com/""

**WARNING: This email is trying to sell you a product that seems too good to be true. Be cautious and do not click on links.**",1,CEAS08_REAL_M_02415,rewrite_weak,True
CEAS08_SYN1_RE_02510_503,Important CNN Update - Click Here!,"Hello,

You have an important update from CNN.com!

NEW TOP 10 VIDEOS YOU MUST SEE! 

1. Crazy Mom in a Club - WATCH NOW! 
2. Woman's Computer Spying on Her - CLICK HERE! 
3. Tiger Attacks at Zoo - SEE VIDEO! 
4. Trial Drama - Click to Watch! 
5. Man Calls 911 for Sandwich - Must See! 
6. Gotti Arrested Again - Click Here! 
7. Plane Slides from Airport - WATCH NOW! 
8. Gas Pipeline Company Saves the Day! 
9. Massive Gorilla Discovery - WATCH HERE! 
10. Emergency Landing Shocker - Click to See!

Don't miss out! Click the links to watch these exciting videos!

Stay updated, 
CNN Team

P.S. If you don't want to receive these updates, click here: [UNSUBSCRIBE LINK]

Warning: This email may contain links that are not safe. Be cautious before clicking!",1,CEAS08_REAL_M_02510,rewrite_weak,True
CEAS08_SYN1_RE_00844_509,Get a Big Surprise for Your Girlfriend!,"Click this link to find out how: http://scamsite.com/

P.S. Don't miss out on this amazing offer!",1,CEAS08_REAL_M_00844,rewrite_weak,True
CEAS08_SYN1_RE_04570_511,URGENT: Claim Your Prize Now!,"Congratulations! You have won a special gift! 🎉

Click here to claim your prize: [malicious link]

Don't miss out on this amazing opportunity!  
This is the best deal you will ever see!  

Act fast!",1,CEAS08_REAL_M_04570,rewrite_weak,True
CEAS08_SYN1_RE_04794_506,You Can Get a Special Offer Now!,"Hello Friend,

Take a break from work! It's summer time, and we have something special for you.

For a limited time only, you can get an amazing offer from us until September 1st!

Visit our website for more info: click-here-now.com

Best,  
Your Friendly Company  

P.S. Don't miss out on this opportunity!",1,CEAS08_REAL_M_04794,rewrite_weak,True
CEAS08_SYN1_RE_02598_512,Meet Your Lover Now!,"Hey there!

I’m a 31-year-old girl looking for a man aged 18-62. 
I’m in Lafayette, Louisiana, and I’m online right now!

Click here to see my profile: http://scam-link-example.com

---------------------------------------

To unsubscribe, reply to this email with “STOP” or contact me at 
fakeemail123[at]gmail[dot]com

-------------------------------------- 

Don’t miss out! 
---------------------------------------",1,CEAS08_REAL_M_02598,rewrite_weak,True
CEAS08_SYN1_RE_00424_513,Urgent: You Have a Message!,"Hello!  
Someone named Amelia B. from Chicago wants to talk to you!  
Please click this link to read your message: [Click Here!](#)  

*This is an important message, don’t ignore it!*  

(Note: The link may not be safe.)",1,CEAS08_REAL_M_00424,rewrite_weak,True
CEAS08_SYN1_RE_04041_508,Important CNN News Update!,"Hello!

You have received this email because you are a CNN subscriber. Check out the latest news stories below:

1. Watch this crazy video! Is it a monster? Click here: [http://www.cnn.com/monster-video](http://www.cnn.com/monster-video)
2. Shocking photos of a toddler's mom! See it here: [http://www.cnn.com/shocking-photos](http://www.cnn.com/shocking-photos)
3. A bizarre news story you won’t believe! Watch now: [http://www.cnn.com/bizarre-news](http://www.cnn.com/bizarre-news)

To unsubscribe, click here: [http://unsubscribe.cnn.com](http://unsubscribe.cnn.com)

Be careful! This email could be a scam. Always check the sender's email address!

Best,
CNN Team

**WARNING: DO NOT CLICK on any links if you are unsure about the email's authenticity!**",1,CEAS08_REAL_M_04041,rewrite_weak,True
CEAS08_SYN1_RE_03674_463,Important Update About Your Account!,"We have updated our services and you must confirm your account to continue using it. Click the link below to verify your information:

http://example.com/verify-account

This is very important! If you do not confirm your account, it may be suspended.

Thank you,
Support Team

(Please do not reply to this email.)",1,CEAS08_REAL_M_03674,rewrite_weak,True
CEAS08_SYN1_RE_02803_515,Get Bigger Now! Click Here!,"Do you want to be more attractive? Most women think bigger is better! 

Act fast to get your order for our special product. It’s easy and private! Just click the link below to make your purchase now!

Click here!!! ... http://fake-link.com

Warning: This email is suspicious! Do not click any links or provide personal information.",1,CEAS08_REAL_M_02803,rewrite_weak,True
CEAS08_SYN1_RE_03893_510,IMPORTANT: Your CNN Daily Update,"Hello! 

You have a new message from CNN! Check out our Daily Top 10 news stories and videos below:

**Top Videos:**
1. MYSTERIOUS MONSTER - Click here to watch: [fake-link-to-video]
2. MOM WITH RACY PHOTOS - Click here to watch: [fake-link-to-video]
3. FUNNY NEWS EPISODE - Click here to watch: [fake-link-to-video]
4. POLICE VIDEO - Click here to watch: [fake-link-to-video]

**Top Stories:**
1. BEHEADING SUSPECT - Read more: [fake-link-to-article]
2. JUDGE REMOVED FROM CASE - Read more: [fake-link-to-article]
3. CELEBRITY PHOTOS - Read more: [fake-link-to-article]

This is an automated email. Please do not reply.

If you want to unsubscribe, click here: [fake-unsubscribe-link]

Thanks,
CNN Team

**Warning:** This email may contain links to videos or articles that can be harmful. Be cautious and verify before clicking!",1,CEAS08_REAL_M_03893,rewrite_weak,True
CEAS08_SYN1_RE_04943_519,Urgent: Special Offer on Male Enhancement!,"Congratulations! You can gain 3 inches instantly!

Click this link to read fake reviews from random people:  
http://clickmeplease.com/

Act now before it's too late!",1,CEAS08_REAL_M_04943,rewrite_weak,True
CEAS08_SYN1_RE_02355_517,URGENT: Important News About Girls in the USA!,"**URGENT: Important News About Girls in the USA!**

Hello,

We have shocking news you must see! Click the link below to find out more:

**[CLICK HERE FOR THE STORY](#)**

You are receiving this email because you signed up for alerts. To change your settings or unsubscribe, **[CLICK HERE](#)**.

**WARNING: This is NOT from CNN!**

Stay safe,
Fake News Alerts Team

*This email is not affiliated with CNN. Please do not trust it.*",1,CEAS08_REAL_M_02355,rewrite_weak,True
CEAS08_SYN1_RE_00496_518,Important: Verify Your Account Now!,"Dear User,

We noticed some issues with your account and need you to confirm your information immediately. Click the link below to verify your account:

[Fake Link Here]

If you do not respond, your account may be suspended.

Thank you,
Customer Support Team

**Warning Signs:**
1. Generic greeting (""Dear User"").
2. Urgent language urging immediate action.
3. Suspicious link without a clear destination.
4. Threat of account suspension.",1,CEAS08_REAL_M_00496,rewrite_weak,True
